road_id,ebike_count_orig,congestion_orig,co2_orig,safety_orig,passengers_orig,status,optimal_ebike_count,is_optimized,congestion_new,co2_new,safety_new,passengers_new
11401.0,43.5,14.648328199999998,61.35580605,4.112531466296674e-05,2730.35,Optimal,30.0,1,14.388194059340655,61.668057086945936,4.1285702468455646e-05,2726.701142857143
11403.0,28.9,9.345792999999999,54.61048039999999,0.00010877785038374079,1813.956666666667,Optimal,20.0,1,9.17429715912088,54.88626618205539,0.0001091988188974166,1811.551123809524
12207.0,26.8,7.767719200000004,17.90565084,0.00013478761681690954,1682.1466666666668,Optimal,18.0,1,7.59815027868132,18.002065195267516,0.0001353437995576765,1679.7681523809524
13302.0,42.0,13.6623702,156.5563426,1.0052654894424566e-05,2636.2,Optimal,29.0,1,13.411870657142858,157.35097897389713,1.0091756308019804e-05,2632.6862857142855
13303.0,48.5,15.978605600000003,258.6855444833334,4.267490604085263e-06,3044.1833333333334,Optimal,33.0,1,15.679933068131875,260.04125146345996,4.284629449152589e-06,3039.9939047619055
13304.0,40.0,12.763290000000003,213.70883333333336,6.65778454179751e-06,2510.666666666667,Optimal,28.0,1,12.532059652747257,214.76018362608062,6.68288417175073e-06,2507.4232380952385
13402.0,55.1,18.6566934,294.87972241,3.800941559504342e-06,3458.4433333333336,Optimal,38.0,1,18.327190155164836,296.38041981786745,3.815765151954457e-06,3453.821447619048
14105.0,42.5,13.616775800000003,96.371436,1.2667889069005056e-05,2667.5833333333335,Optimal,29.0,1,13.356641659340664,96.87342809767385,1.2718456141286552e-05,2663.9344761904763
14106.0,40.6,13.255659000000003,96.35568903333333,1.982926642155492e-05,2548.326666666667,Optimal,28.0,1,13.012867135384619,96.84606094356103,1.9906600132720586e-05,2544.921066666667
14107.0,7.6,1.1469756,13.608978506666666,0.0016765244231369558,477.02666666666676,Optimal,5.0,1,1.0968756914285718,13.685324982662097,0.0016837319187619681,476.3239238095239
14202.0,13.2,3.056421,15.4410256,0.0005999108250885616,828.52,Optimal,9.0,1,2.9754903784615387,15.521592232960002,0.0006023095380922741,827.3848
14203.0,44.7,14.898944600000004,96.13118228,1.9498538018010198e-05,2805.6700000000005,Optimal,31.0,1,14.634956620219782,96.61433122926911,1.9573636690288047e-05,2801.967085714286
14204.0,58.8,19.754224600000004,121.82483292,6.302234008410026e-06,3690.6800000000003,Optimal,41.0,1,19.41123291824176,122.42959174207861,6.326208748391926e-06,3685.8689142857143
15103.0,13.8,2.700189200000001,15.273657840000004,0.00028671166236985806,866.1800000000002,Optimal,9.0,1,2.6076970610989023,15.360776045310597,0.0002879648874452116,864.8826285714287
15104.0,9.8,0.8359454,12.984948713333333,0.00034178282695139576,615.1133333333335,Optimal,6.0,1,0.7627224567032966,13.06751475632375,0.00034344828711631856,614.0862476190478
15105.0,42.7,14.571396400000005,82.51253063666667,4.2614994033931043e-05,2680.1366666666668,Optimal,29.0,1,14.307408420219787,82.9466571507066,4.278681420487266e-05,2676.4337523809527
15106.0,44.5,14.394672000000005,89.09408783333335,1.3210252128615443e-05,2793.116666666667,Optimal,31.0,1,14.134537859340663,89.53731498306522,1.3260613973150202e-05,2789.46780952381
15107.0,50.1,16.907738000000002,133.55339865,1.1470157646895093e-05,3144.6099999999997,Optimal,35.0,1,16.616773146373625,134.21348063116747,1.1513601177017296e-05,3140.528685714286
15110.0,50.4,16.8813888,167.57292048000002,7.706495723696784e-06,3163.44,Optimal,35.0,1,16.584643187692308,168.41256940222033,7.736087035266777e-06,3159.2776000000003
15112.0,24.1,7.3005642,32.36609033,0.00016655528182798034,1512.6766666666667,Optimal,16.0,1,7.144483715604398,32.54447680756624,0.00016725875399608732,1510.4873523809524
15114.0,35.1,10.908481000000002,95.93614485000002,1.7812259948288872e-05,2203.11,Optimal,24.0,1,10.694592928791211,96.4336548753732,1.7883046929630966e-05,2200.109828571429
15115.0,26.9,7.710788000000001,40.84650675,5.281183270880315e-05,1688.4233333333334,Optimal,18.0,1,7.53929215912088,41.06812032486594,5.303141094570691e-05,1686.0177904761904
15116.0,44.5,14.523592600000004,130.23753738333335,1.0272120863589725e-05,2793.116666666667,Optimal,31.0,1,14.263458459340661,130.88544583479532,1.0311281582415926e-05,2789.46780952381
15202.0,26.0,7.882848000000002,59.950951666666654,6.770502229316099e-05,1631.9333333333336,Optimal,18.0,1,7.728694435164836,60.25344543510622,6.796681325267501e-05,1629.7710476190477
15204.0,32.5,10.062825600000002,77.93623716666669,2.8170231134486604e-05,2039.916666666667,Optimal,22.0,1,9.86049904615385,78.34914116058668,2.828460208656569e-05,2037.0786666666672
15205.0,26.7,7.964406200000001,60.784191160000006,5.1518372843060025e-05,1675.87,Optimal,18.0,1,7.796764198241757,61.1089809325426,5.172932782616942e-05,1673.5185142857144
15207.0,39.7,13.048309200000002,116.72529024333336,1.9685038641180247e-05,2491.8366666666666,Optimal,27.0,1,12.803590415824178,117.33761509857133,1.9764173618194615e-05,2488.4040380952383
15209.0,60.5,20.450253600000007,140.99833953333334,5.500556933781863e-06,3797.383333333333,Optimal,42.0,1,20.09377348131868,141.70536338283486,5.521693778055458e-06,3792.383047619048
15210.0,14.4,2.8521840000000007,18.626412000000002,0.00020699750398832102,903.8400000000001,Optimal,10.0,1,2.76739953934066,18.71974239440879,0.00020779232897755623,902.650742857143
15213.0,12.6,2.993158,3.9682356000000008,0.0031224450093027046,790.86,Optimal,8.0,1,2.9045197002197805,3.9919924276676926,0.0031367699732125455,789.6166857142857
