road_id,ebike_count_orig,congestion_orig,co2_orig,safety_orig,passengers_orig,status,optimal_ebike_count,is_optimized,congestion_new,co2_new,safety_new,passengers_new
13405.0,74.6,27.008947799999998,577.7962492866666,4.115639725217756e-06,4682.393333333333,Optimal,52.0,1,26.523210592352154,580.066055867117,4.144424703661384e-06,4677.076454720616
14101.0,59.4,20.093071000000005,257.2267005,3.2385762931430923e-06,3728.34,Optimal,41.0,1,19.697603538906183,258.2599184576819,3.26173843818146e-06,3724.0112138728323
14102.0,77.5,26.874345800000004,321.3112309166667,1.6530157179633994e-06,4864.416666666667,Optimal,54.0,1,26.369265075233447,322.57461844789714,1.6645875865647867e-06,4858.888053949904
14103.0,78.2,27.239220200000002,397.9222483600001,1.440321537709659e-06,4908.353333333334,Optimal,54.0,1,26.719094517474435,399.5190514173318,1.4506125909374468e-06,4902.660038535647
14104.0,78.6,27.8591564,145.69633456,6.537467989611359e-06,4933.46,Optimal,55.0,1,27.351926395553583,146.2635951385507,6.582783241618072e-06,4927.907861271677
14201.0,55.4,19.922867000000004,97.8314047666667,5.8937240529819086e-05,3477.2733333333335,Optimal,38.0,1,19.54889233570476,98.22984418179873,5.9364649891475416e-05,3473.1798073217724
14205.0,78.1,27.2444268,231.56094448666664,2.6216092163047557e-06,4902.076666666667,Optimal,54.0,1,26.726450397154288,232.4875093811957,2.640286824612808e-06,4896.406897880539
14206.0,91.1,32.221311,362.7358763,1.383179093037012e-06,5718.043333333333,Optimal,63.0,1,31.617363409959978,364.1867278404073,1.3930294739960658e-06,5711.432524084778
14207.0,79.1,27.5442822,328.65651599666666,1.665989379034889e-06,4964.843333333333,Optimal,55.0,1,27.02630579715429,329.9549722638859,1.6777081063427574e-06,4959.173564547205
14208.0,55.3,18.470852400000002,270.44785371333336,3.1591565232466205e-06,3470.996666666667,Optimal,38.0,1,18.099027015384618,271.5449608288615,3.1819757468258305e-06,3466.926666666667
15102.0,67.2,23.6977966,118.82031168000002,1.2372494072878783e-05,4217.92,Optimal,47.0,1,23.26364210466874,119.28345702606741,1.2458353188060266e-05,4213.16774566474
15108.0,61.8,21.3987528,131.09889646,9.339053743225387e-06,3878.98,Optimal,43.0,1,20.99468822018675,131.61604217544235,9.404643724529632e-06,3874.5571098265896
15109.0,91.9,32.760927,634.6769923666667,9.712827408953024e-07,5768.256666666667,Optimal,64.0,1,32.161277969319706,637.1755304166195,9.780903804868642e-07,5761.6929094412335
15111.0,54.1,18.779141799999998,170.13877622,1.2510659857355546e-05,3395.6766666666667,Optimal,37.0,1,18.41161497474433,170.83611958117316,1.2601966861334508e-05,3391.6537186897885
15113.0,69.5,24.719353400000006,239.8330510333334,6.965189328176788e-06,4362.283333333334,Optimal,48.0,1,24.257258268830594,240.79512222086322,7.014937572422227e-06,4357.225240847785
15201.0,43.2,14.524885000000005,134.1101664,1.8486243928218355e-05,2711.5200000000004,Optimal,30.0,1,14.241180082258786,134.64153563537928,1.861665392125927e-05,2708.414566473989
15203.0,56.5,19.5007474,169.55208923333336,9.300002181674096e-06,3546.3166666666675,Optimal,39.0,1,19.1246234560249,170.233073796351,9.366508934043805e-06,3542.199614643546
15206.0,45.3,15.128273400000003,115.56068957999997,1.5921813949734994e-05,2843.33,Optimal,31.0,1,14.82092640578035,116.03372371453871,1.6037866140117164e-05,2839.965780346821
15208.0,97.5,35.3051534,698.355476,1.2835741520237776e-06,6119.75,Optimal,68.0,1,34.67111589444197,701.0953996682425,1.2925400828429804e-06,6112.809826589595
15211.0,44.1,14.835665,62.995740149999996,3.732901425987147e-05,2768.01,Optimal,30.0,1,14.532616565140062,63.256917930465974,3.760460862013946e-05,2764.692832369942
15212.0,43.4,14.873388600000004,132.87605412666665,2.700352549984909e-05,2724.0733333333337,Optimal,30.0,1,14.585385122899071,133.40804761004975,2.7196022347205492e-05,2720.9208477842008
15214.0,77.3,28.027654,208.66980399999997,1.1192555931646975e-05,4851.863333333333,Optimal,54.0,1,27.526871834593155,209.48541027037794,1.1270441488921795e-05,4846.381772639692
15216.0,76.5,27.3998786,402.86702085,3.631803070524981e-06,4801.65,Optimal,53.0,1,26.894797875233444,404.4717903619971,3.657560885488381e-06,4796.121387283237
16301.0,28.6,4.494606800000001,23.095328256000002,0.003525324286943172,336.5266666666667,Optimal,22.0,1,4.37749766923077,23.24747728024615,0.0035430629856926365,333.47416666666675
17101.0,62.1,12.610966,29.802488625,0.001317593396349519,1362.06,Optimal,43.0,1,12.232056935042735,30.04956856722593,0.0013305783562525247,1355.9904444444444
17102.0,63.3,12.735445800000003,38.924388525,0.0006709357034205928,1388.38,Optimal,44.0,1,12.3525691008547,39.244291729871044,0.0006774901534876062,1382.2468888888889
17103.0,59.4,11.376581199999999,64.97027955,0.0001360119978772909,1302.8400000000001,Optimal,41.0,1,11.011558854700853,65.51276651411305,0.000137362037257972,1296.992888888889
17105.0,47.9,9.5643448,27.938956325000003,0.0019281889644839484,1050.6066666666668,Optimal,33.0,1,9.268756052991455,28.173219554959033,0.0019474083429728555,1045.8717777777779
17201.0,35.2,6.891420200000001,20.122942400000007,0.004559452610140472,772.0533333333334,Optimal,24.0,1,6.669232685470086,20.295530177606388,0.004605943176599125,768.4942222222223
17202.0,77.4,14.955525800000004,65.14684470000002,6.255618699536186e-05,1697.6400000000003,Optimal,54.0,1,14.491312600000004,65.67774317272001,6.316212998264683e-05,1690.2040000000002
17203.0,88.0,17.7822752,95.788176,9.770675849251192e-05,1930.1333333333337,Optimal,61.0,1,17.24664458461539,96.5803784636308,9.86673158068701e-05,1921.5533333333333
17204.0,63.7,12.877403600000001,38.364105325,0.0007880640971586595,1397.1533333333334,Optimal,44.0,1,12.486591632478634,38.683917550547065,0.000795873536117459,1390.8931111111115
18301.0,126.7,25.312253800000004,160.09691635000001,1.0187314476467286e-05,2778.953333333334,Optimal,88.0,1,24.54451658461539,161.4150532269857,1.0287016166628078e-05,2766.655333333334
18401.0,105.8,20.8838458,132.01398665,1.6613470496545934e-05,2320.546666666667,Optimal,74.0,1,20.252991964102563,133.08354526901778,1.677345445041024e-05,2310.441333333333
19301.0,60.3,12.310237800000001,45.02980889999999,0.0011738925282680805,1322.58,Optimal,42.0,1,11.947199271794874,45.39817281041436,0.0011853068960221399,1316.764666666667
19401.0,81.5,16.5970772,85.27442800000001,0.0001961247039806209,1787.5666666666668,Optimal,57.0,1,16.111042011965814,85.96541596569345,0.00019801362987489972,1779.7811111111114
20104.0,71.1,13.669536800000001,32.0968863,0.00015668989899011003,1559.46,Optimal,49.0,1,13.231113222222223,32.36580980929482,0.00015825056081466055,1552.437111111111
21301.0,149.7,30.135532400000006,345.63450817500006,3.256980732156912e-06,3283.42,Optimal,104.0,1,29.22892798803419,348.4786725273891,3.28883861476803e-06,3268.8975555555553
21302.0,133.5,26.723040200000003,184.03752637499997,7.778758603369023e-06,2928.1,Optimal,93.0,1,25.919594276923085,185.54248076448462,7.8543684113746e-06,2915.2300000000005
21401.0,35.4,6.370319,20.909364,0.001010801243643341,776.44,Optimal,24.0,1,6.144163851282052,21.090867751357266,0.0010212336956077987,772.8173333333333
21402.0,113.6,22.545675600000003,197.8221596,9.915261232327624e-06,2491.626666666667,Optimal,79.0,1,21.859274885470086,199.44627131597483,1.001202312775809e-05,2480.6315555555557
21403.0,146.0,29.713645,281.80810500000007,6.885875743452148e-06,3202.2666666666673,Optimal,102.0,1,28.84076547863248,284.09737223986326,6.952363123350326e-06,3188.284444444445
22303.0,38.6,7.386949000000001,24.835143499999997,0.0016574920589718025,846.6266666666667,Optimal,27.0,1,7.156826217094018,25.036321530169804,0.001673450454156177,842.9404444444444
22401.0,54.3,10.942779400000001,34.5928467,0.001355248382824438,1190.98,Optimal,38.0,1,10.619417213675217,34.87275596266643,0.0013682822339825792,1185.8002222222221
22402.0,77.6,15.985670800000001,41.1698458,0.0008289517881449571,1702.0266666666666,Optimal,54.0,1,15.517489965811965,41.50734497475121,0.0008370292563288996,1694.527111111111
23301.0,43.4,8.490100600000002,34.37788865,0.0012687509639531583,951.9066666666668,Optimal,30.0,1,8.22426910940171,34.664001565320916,0.0012813030912310736,947.6484444444445
23302.0,36.9,6.8948992,18.370369800000002,0.001723302651790664,809.34,Optimal,25.0,1,6.658824965811966,18.530061258430994,0.0017411141825414108,805.5584444444444
23401.0,30.8,5.7752418,15.528451400000003,0.004071583956777066,675.5466666666666,Optimal,21.0,1,5.580827724786326,15.661633757903818,0.004113100163582295,672.4324444444446
23402.0,75.8,15.236211599999999,60.042487550000004,0.00022164881210205164,1662.5466666666666,Optimal,53.0,1,14.783901302564102,60.52930654024753,0.00022378483702332127,1655.3013333333333
24301.0,77.6,15.818197400000003,64.5785454,0.00032264137772686853,1702.0266666666666,Optimal,54.0,1,15.350016565811966,65.10794271387417,0.0003257852744220133,1694.527111111111
24302.0,101.0,20.632082800000006,89.80457925000002,0.0001000805832382466,2215.266666666667,Optimal,70.0,1,20.017099500854705,90.5475675855607,0.0001010648402177104,2205.415555555556
24305.0,99.4,20.422221800000006,63.21981645,0.00019910785489366968,2180.173333333333,Optimal,69.0,1,19.819141403418808,63.74099150746872,0.000201058983601161,2170.512888888889
24402.0,79.3,16.0176602,61.225706100000004,0.00022045387013599837,1739.3133333333335,Optimal,55.0,1,15.535592646153848,61.73142604480616,0.00022261840796064563,1731.5913333333335
24406.0,66.7,13.197459600000002,55.648293575000004,0.00023078319499634291,1462.9533333333334,Optimal,46.0,1,12.786809461538462,56.113814874122575,0.00023307823436704295,1456.3753333333334
25305.0,86.7,17.353845800000002,54.68520135,0.00013060074195136014,1901.62,Optimal,60.0,1,16.824166635897434,55.13914837324888,0.0001318894755579072,1893.1353333333334
26103.0,49.8,9.265073000000001,85.35564375,0.00011349361668797267,1092.28,Optimal,34.0,1,8.9516298991453,86.08561066981483,0.00011464757237743431,1087.259111111111
26104.0,101.1,20.738511799999998,215.72306017500003,4.843555603804425e-05,2217.46,Optimal,70.0,1,20.121544683760686,217.51180750704384,4.891297191405852e-05,2207.577111111111
26106.0,14.7,2.3196190000000003,8.450129625,0.01660274209827524,322.42,Optimal,10.0,1,2.2263795965811966,8.522955730749004,0.016772838445146855,320.9264444444445
26108.0,79.9,16.130509600000003,122.282335775,0.00010294100466776195,1752.4733333333334,Optimal,55.0,1,15.636539143589745,123.30954636180496,0.00010396900191587265,1744.5606666666667
26201.0,79.4,15.9722404,120.0934131,9.438068108110194e-05,1741.5066666666667,Optimal,55.0,1,15.488189029059832,121.08820377332239,9.531001845820984e-05,1733.7528888888892
26206.0,78.0,15.456930000000003,134.92362,5.5214603396335416e-05,1710.8,Optimal,54.0,1,14.980813897435901,136.0426656850598,5.575897370221034e-05,1703.1733333333334
27101.0,100.5,20.564463200000002,146.49528225,6.625269854961087e-05,2204.3,Optimal,70.0,1,19.95939898632479,147.69367896420113,6.689691520966723e-05,2194.6077777777778
27102.0,94.3,19.428832600000003,86.63220767500002,0.00019953634487659497,2068.3133333333335,Optimal,66.0,1,18.86741236239316,87.33301287837259,0.0002014548694486721,2059.3202222222226
27103.0,65.1,13.185135999999998,33.64547025,0.0008957333639819956,1427.8600000000001,Optimal,45.0,1,12.786388764102563,33.925487550613674,0.0009045951515718269,1421.4726666666666
27104.0,96.7,19.397061400000005,174.81827305000002,2.867133557790905e-05,2120.953333333334,Optimal,67.0,1,18.80786772307693,176.2655778222185,2.8953497228464154e-05,2111.5153333333337
27105.0,102.6,20.612013599999997,153.77685435,2.7913542477901953e-05,2250.3599999999997,Optimal,71.0,1,19.9851273982906,155.05351034145457,2.8189016536487475e-05,2240.318222222222
27106.0,76.5,15.1014658,72.054718875,0.00010142221587617081,1677.9,Optimal,53.0,1,14.635268782905982,72.65135843861339,0.00010242051264560324,1670.4322222222222
27201.0,54.3,10.4330904,51.7747242,0.00025360386528247043,1190.98,Optimal,38.0,1,10.109728213675213,52.19366124213652,0.00025604288077215096,1185.8002222222221
27202.0,72.3,14.1132866,109.50709830000002,6.008804149860742e-05,1585.78,Optimal,50.0,1,13.67089538803419,110.41753976756947,6.068190083278903e-05,1578.6935555555556
27203.0,95.5,19.2549874,174.66343575,3.6015031677489035e-05,2094.6333333333337,Optimal,66.0,1,18.669761357264957,176.1177686749966,3.6371511321839065e-05,2085.258888888889
27204.0,50.7,9.921806,26.203154250000004,0.0009842986707373485,1112.0200000000002,Optimal,35.0,1,9.610346716239318,26.421874231076355,0.000994065464554578,1107.030888888889
27205.0,58.8,11.727356200000001,53.4606366,0.00047301781107608043,1289.68,Optimal,41.0,1,11.374236757264958,53.896871086109854,0.00047760564522629175,1284.0235555555555
27206.0,101.5,20.702329600000006,148.38117524999998,5.4635001885068315e-05,2226.2333333333336,Optimal,71.0,1,20.09726538632479,149.5830405509282,5.516099333574372e-05,2216.541111111111
28304.0,89.2,17.931008200000004,92.8606119,7.949406577821744e-05,1956.4533333333334,Optimal,62.0,1,17.391409950427356,93.62388293860239,8.027074798485961e-05,1947.8097777777778
28305.0,30.7,5.2504794,29.9198823,0.0006551112828055935,673.3533333333334,Optimal,21.0,1,5.058049141880343,30.174704014076585,0.0006617445417050266,670.270888888889
28306.0,99.8,20.3825168,122.94841039999999,7.476710667950986e-05,2188.9466666666667,Optimal,69.0,1,19.771501135042737,123.97119996027986,7.550647511614816e-05,2179.1591111111115
28402.0,106.5,21.1758064,104.91703724999999,2.5554530104127904e-05,2335.9,Optimal,74.0,1,20.531065844444445,105.78006143114816,2.5804396637199266e-05,2325.572222222222
28403.0,93.0,18.696382199999995,82.59325349999999,7.73654017174357e-05,2039.8,Optimal,65.0,1,18.14091341367521,83.26354366948604,7.811167816074747e-05,2030.902222222222
28405.0,105.9,21.7606092,95.16671730000002,0.00010545437047168162,2322.7400000000007,Optimal,74.0,1,21.12777154700855,95.93943881588173,0.00010647211342567252,2312.6028888888895
32401.0,79.5,16.3990554,62.38635299999999,0.0005332356634265744,1743.7,Optimal,55.0,1,15.913020211965812,62.90459397427009,0.0005385012072530751,1735.9144444444446
33302.0,52.4,10.078826800000002,32.774457700000006,0.0004703294849474851,1149.3066666666668,Optimal,36.0,1,9.753480796581197,33.05095523801686,0.00047504656674685606,1144.0951111111112
33401.0,63.6,12.803393400000001,35.4864309,0.0007402475692980069,1394.96,Optimal,44.0,1,12.41456524957265,35.781215282138575,0.0007475572789391586,1388.7315555555556
36301.0,90.5,18.610803200000003,68.441145375,0.0002665835099266696,1984.9666666666667,Optimal,63.0,1,18.0652534991453,69.0017343814829,0.00026917896662360117,1976.227777777778
37301.0,162.4,33.094389400000004,316.71779860000004,4.3766752866011176e-06,3561.973333333334,Optimal,113.0,1,32.114383755555565,319.314706737723,4.419331765980955e-06,3546.2751111111115
37303.0,139.6,28.133217799999997,106.4567613,1.4717407895257799e-05,3061.8933333333334,Optimal,97.0,1,27.288111717948716,107.33243160718256,1.486130827714465e-05,3048.3559999999998
37404.0,158.1,32.02100360000001,108.558139725,1.1065683163670843e-05,3467.66,Optimal,110.0,1,31.06678757777778,109.44840368437113,1.1173550888097012e-05,3452.3748888888886
37406.0,164.9,33.52314199999999,305.244122625,3.860492346924e-06,3616.806666666667,Optimal,115.0,1,32.53321727008547,307.7339566276999,3.89792162030833e-06,3600.949555555556
38101.0,45.6,8.4789064,20.6334414,0.0006620142531442546,1000.1600000000001,Optimal,31.0,1,8.189269104273505,20.811516368084444,0.0006688072754573109,995.5204444444445
38103.0,134.9,27.289144200000003,151.10749305000002,1.3568928102515832e-05,2958.806666666667,Optimal,94.0,1,26.47776300854701,152.34241796278258,1.3700738505384063e-05,2945.8095555555556
38105.0,103.4,20.7615024,72.96190935,5.7160450732017094e-05,2267.9066666666668,Optimal,72.0,1,20.138583832478638,73.55914880853095,5.7716611986539584e-05,2257.9284444444447
38204.0,68.0,13.224391600000002,30.553998000000004,0.000252437365744628,1491.4666666666667,Optimal,47.0,1,12.807790010256412,30.808342072625642,0.0002549353795204457,1484.7933333333335
38205.0,72.9,14.8666502,33.98594355,0.0007869868746029592,1598.9400000000005,Optimal,51.0,1,14.432194256410261,34.261150318857794,0.0007945613791083333,1591.980666666667
39101.0,97.8,19.2285554,102.5356227,2.5727820728158208e-05,2145.08,Optimal,68.0,1,18.637377905982905,103.37778418491602,2.597899991671892e-05,2135.6102222222225
39103.0,106.8,20.861243,84.48547500000001,1.8934781828435013e-05,2342.48,Optimal,74.0,1,20.21055099316239,85.18487855316239,1.9121111875198005e-05,2332.0568888888893
39104.0,110.2,22.178364800000004,79.38744635000002,4.518003428687817e-05,2417.0533333333333,Optimal,77.0,1,21.519737524786326,80.03213721219876,4.561613058955545e-05,2406.503111111111
39106.0,121.2,24.519630800000005,145.47702660000002,2.096627366156478e-05,2658.3200000000006,Optimal,84.0,1,23.781650841025648,146.68061482187622,2.1172469678852024e-05,2646.498666666667
39108.0,59.2,11.120587400000002,48.3294888,0.00012820028041267504,1298.4533333333334,Optimal,41.0,1,10.75953268888889,48.729991156613345,0.0001294631554136879,1292.6697777777779
39111.0,100.3,20.173890600000007,59.348989425000006,8.38150351198406e-05,2199.9133333333334,Optimal,70.0,1,19.572794020512823,59.832268750923596,8.462627356502466e-05,2190.284666666667
39112.0,66.7,13.228285200000004,39.185966525000005,0.000353036186236005,1462.9533333333334,Optimal,46.0,1,12.817635061538464,39.513773558642576,0.0003565469745597421,1456.3753333333334
39118.0,105.4,21.399059400000002,122.73239760000003,4.7826448229520367e-05,2311.7733333333335,Optimal,73.0,1,20.756302661538466,123.74936448354464,4.8297527907337136e-05,2301.4773333333333
39119.0,134.7,27.0075002,167.22206902499997,8.792368271750817e-06,2954.42,Optimal,94.0,1,26.200086642735045,168.58402666200553,8.877485666140301e-06,2941.4864444444447
39201.0,111.2,22.182902200000008,148.60414939999998,1.6956292914040508e-05,2438.9866666666667,Optimal,77.0,1,21.504436753846157,149.83610611233743,1.7123392459781482e-05,2428.118666666667
39203.0,89.1,17.6891162,70.67162520000001,7.020521544870717e-05,1954.26,Optimal,62.0,1,17.151501767521363,71.25102702482143,7.088937940847136e-05,1945.648222222222
39204.0,90.3,17.3434798,58.38452602499999,3.44105327325134e-05,1980.58,Optimal,63.0,1,16.801897733333334,58.86031661531779,3.4743846317067414e-05,1971.9046666666668
39207.0,23.8,4.1705374,12.777452450000002,0.004973259674676856,522.0133333333333,Optimal,16.0,1,4.015799666666666,12.89032936003111,0.005025499282436308,519.5346666666667
39208.0,47.9,8.929536200000001,27.888433800000005,0.00042576150197974735,1050.6066666666668,Optimal,33.0,1,8.633947452991455,28.12227340748171,0.0004300053783698897,1045.8717777777779
39212.0,95.8,18.789835800000002,101.8534104,2.6175622471718233e-05,2101.2133333333336,Optimal,67.0,1,18.21849647692308,102.67877482722461,2.6427737639389792e-05,2092.0613333333336
39215.0,118.1,23.9221148,118.71137417499999,2.9833223984679756e-05,2590.326666666667,Optimal,82.0,1,23.205956829059826,119.68949573030534,3.012541539165227e-05,2578.854888888889
39216.0,113.1,22.6641866,71.09816609999999,3.93595476576521e-05,2480.66,Optimal,79.0,1,21.987704970940175,71.67598715906712,3.973975707574638e-05,2469.823777777778
39217.0,119.2,23.6519502,87.6311614,1.8926898037635383e-05,2614.4533333333334,Optimal,83.0,1,22.933808411965817,88.34851631102688,1.9111063426272268e-05,2602.949777777778
39219.0,117.7,23.585740400000006,112.846964175,2.1233470240116548e-05,2581.5533333333333,Optimal,82.0,1,22.8775176974359,113.76958834267231,2.1439821135873502e-05,2570.208666666667
40301.0,43.3,7.517244000000002,23.067849840000008,0.006045900922592444,509.49666666666667,Optimal,33.0,1,7.33448278076923,23.224497378115384,0.006077268779995536,504.7329166666667
40302.0,19.5,3.0569650000000004,6.0144084,0.048957657319115555,229.45,Optimal,15.0,1,2.9771178653846158,6.05403054173077,0.0492038895833646,227.36875000000003
40401.0,45.9,7.987996200000001,14.046677856,0.008985760335607456,540.09,Optimal,35.0,1,7.794588696153847,14.141903641707694,0.009032299902560735,535.04875
40402.0,39.8,6.776857399999999,21.171358464,0.005173178646918154,468.3133333333334,Optimal,30.0,1,6.602968084615384,21.320177627446153,0.005200972213974258,463.78083333333336
41101.0,54.7,9.5236902,21.560061888000003,0.0033003784012338457,643.6366666666667,Optimal,41.0,1,9.280600034615386,21.714214317507693,0.003318418240889378,637.3004166666667
41202.0,19.7,2.9230412,10.763367648000001,0.01462630313877304,231.80333333333337,Optimal,15.0,1,2.8396453038461535,10.83667489943077,0.01470240883635579,229.62958333333336
41203.0,47.1,8.167108200000001,18.564513983999998,0.005553787268669351,554.21,Optimal,36.0,1,7.970151934615385,18.689411207907693,0.00558233188855854,549.0762500000001
42102.0,52.1,8.673748600000001,8.806792272000001,0.0030189647372749636,613.0433333333334,Optimal,39.0,1,8.441304719230772,8.870007026376925,0.003035531894770433,606.9845833333335
42204.0,102.6,18.102519599999997,61.728378912000004,0.00021481135707094014,1207.26,Optimal,77.0,1,17.64827812307692,62.16806690510771,0.0002159810727340076,1195.42
43101.0,90.9,16.139585600000004,97.28993548800003,0.0002700928176603573,1069.5900000000001,Optimal,68.0,1,15.733252403846159,97.98962706258465,0.00027157794142571793,1058.99875
43102.0,94.5,16.4020964,85.09336416000001,0.00010964527880909712,1111.95,Optimal,71.0,1,15.98511691923077,85.69745030815385,0.00011024031086366692,1101.08125
43103.0,108.6,19.2085042,158.516973504,7.360419540605948e-05,1277.8600000000001,Optimal,81.0,1,18.71877510769231,159.66703789975384,7.401251916227984e-05,1265.095
43202.0,108.0,18.847521200000003,97.50912192,7.187145393127187e-05,1270.8,Optimal,81.0,1,18.368438392307695,98.2050308093077,7.226359035100775e-05,1258.3125
45301.0,58.1,10.0884956,40.540757712,0.0012897256669447295,683.6433333333334,Optimal,44.0,1,9.838307911538465,40.82162552430001,0.001296554253964512,677.1220833333334
45401.0,18.0,2.5271956,12.559959359999999,0.010714000356389466,211.8,Optimal,14.0,1,2.4562203692307696,12.639638171999998,0.010765890314803501,209.95
46401.0,40.1,6.934569800000002,6.521357136000001,0.02517305095814613,471.8433333333335,Optimal,30.0,1,6.755357342307693,6.568247339284619,0.025311401550156085,467.1720833333335
47403.0,52.9,9.2785294,24.749480832,0.00410742007506184,622.4566666666667,Optimal,40.0,1,9.04963428076923,24.92177368449231,0.004129272748827149,616.4904166666668
